emp_no,first_name,last_name,gender,salary,to_date
470830,Paloma,Backhouse,F,40000,1995-08-18
470715,Gill,Lorys,F,54606,1989-04-20
470716,Munehiko,Nitsche,M,68962,1998-10-03
470734,Zhonghua,Heyers,F,84798,1986-11-26
470739,Alagu,Kornyak,M,40144,1989-01-12
470741,Gor,Rijsenbrij,F,40000,1987-05-26
470834,Jianwen,Siochi,F,56618,1998-03-07
470840,Barry,Bernick,M,59382,1988-04-28
470758,Tsz,Reistad,F,51546,1989-07-21
470762,Ebbe,Cooke,F,51596,1987-05-17
470845,Denis,Ozery,F,40000,2000-09-01
470767,Sachin,Poehlman,M,51592,1986-06-14
470774,Tsz,Falster,F,40000,2000-11-13
470782,Fen,Henders,M,40000,1987-08-19
470808,Werner,Dulay,F,40714,1987-05-08
470861,Gian,Schaad,F,51818,1987-06-09
471001,Parke,Schade,M,40000,1992-05-02
470866,Huai,Berztiss,F,60119,1989-12-18
471017,Miomir,Erie,M,40000,1987-11-25
470882,Mabhin,Sabnani,F,40000,1988-08-29
471036,Yishay,Muhlberg,M,42673,1991-09-12
471038,Arumugam,Marrakchi,M,54381,1990-09-11
471039,Satoru,Menhoudj,F,40000,1999-07-13
471047,Sadok,Karunanithi,M,52905,1989-11-04
471050,Mingdong,Sluis,F,53084,1997-03-22
470901,Aral,Rajaraman,M,40000,1990-01-22
471064,Anoosh,Perl,M,40777,1988-09-17
471065,Herbert,Stafford,F,72590,1989-11-26
470905,Tesuro,Goodrum,M,97430,1993-01-21
471073,Vugranam,Bresenham,M,40000,1988-12-13
471079,Kasturi,Swiss,M,61184,1989-06-17
471080,Jeane,Morton,M,43929,1998-04-07
470933,Lakshmi,Walstra,F,40000,1989-09-03
471096,Ingmar,Merli,M,46426,1987-10-09
471103,Zissis,Bouloucos,M,40000,1990-03-09
471107,Akeno,Muhlberg,M,40000,1988-09-08
471124,Shakhar,Falck,M,62904,1992-12-20
470973,Juyoung,Zastre,M,47856,1989-12-29
471131,Subhankar,Wixon,M,57027,1988-04-29
471136,Arvind,Birch,M,55526,1994-02-13
471139,Kiyotoshi,Collavizza,F,58547,1994-12-15
471140,Noritoshi,Halloran,F,75737,1989-04-16
471151,Murthy,Curless,M,47622,1996-04-17
471153,Dante,Willoner,F,48593,1989-05-25
471155,Samphel,Kaiser,M,60184,1986-08-11
471156,Venkatesan,Shimshoni,M,59111,1988-09-19
471160,Shounak,Unni,F,40000,1988-10-09
471162,Renee,Pouyioutas,M,40000,1989-03-31
470976,Snehasis,Dredge,M,66065,1988-07-24
470979,Nahum,dAstous,F,69519,1990-03-30
471173,Bedrich,Kaiser,M,45239,1989-07-24
471375,Youssef,Beeson,M,41901,1988-09-10
471180,Gianluca,Mitchem,F,45279,1989-09-27
471183,Remco,Trumbly,M,44963,2000-09-12
471198,Bouchung,Peck,M,58875,1987-01-12
471203,Jianhao,Serot,M,40000,1991-03-21
471383,Mohammed,Aamodt,M,40000,1989-01-02
471385,Nirmal,Ratzlaff,M,72415,1991-07-13
471388,Amalendu,Poupard,M,51524,1987-06-23
471233,Shigehito,Kalefeld,F,42136,1989-04-06
471239,Adas,Marletta,M,40000,1999-11-06
471391,Janche,Ghandeharizadeh,F,40815,1986-02-13
471244,Brigham,Kalorkoti,F,42251,1997-11-02
471395,Rasikan,Eickenmeyer,M,75448,1987-09-16
471250,Sivanarayana,Ferretti,M,44656,1995-01-29
471255,Mohua,Luck,F,40095,1988-07-16
471396,Monique,Itschner,M,79648,1993-12-16
471404,Toshimo,Kopetz,M,42075,1988-08-04
471271,Domenico,Kushnir,F,47736,1988-10-09
471276,Sajjad,Munck,M,41551,1992-05-07
471418,Chinhyun,Ishibashi,M,49728,1988-07-10
471293,Christoper,Ranon,M,40000,2000-05-13
471295,Pragnesh,Cronau,M,87731,1987-07-11
471419,Gully,Monarch,M,46580,1988-07-19
471297,Zeljko,Ramras,M,48374,1999-07-18
471300,Jaana,Rassart,M,49134,1987-05-19
471422,Teunis,Atchley,M,85455,1999-09-18
471304,Shrikanth,Barvinok,M,40000,1987-05-02
471424,Freyja,Jiang,F,40000,2000-06-14
471425,Shen,Asmuth,M,40000,1990-11-01
471322,Aloys,Poupard,M,40000,1996-08-20
471327,Ziva,Paciorek,M,62685,1992-10-29
471433,Takanari,Khamsi,M,50342,1986-02-23
471332,Terresa,Bolotov,F,42703,1987-05-14
471336,Florian,Diderrich,F,43437,1988-11-05
471437,Christoper,Impagliazzo,F,51073,1999-01-05
471439,Theirry,Czaja,M,69705,2000-08-06
471353,Ayonca,Naumovich,M,66540,1992-10-13
471444,Xinan,Welham,M,66925,1995-08-03
471361,Gaurav,Gewali,F,59401,1995-11-01
471445,Duangkaew,Zaccaria,M,80420,1993-10-11
471363,Isamu,Sridhar,M,44531,1988-01-17
471449,Kellyn,Velardi,F,58130,1989-03-10
471461,Jovan,Brickell,M,40000,1995-12-04
471467,Nimmagadda,Gien,F,40000,1995-01-07
471472,Youjian,Halloran,F,52864,1987-11-11
471483,Janalee,Ozeki,M,64223,1999-09-05
471577,Xiaoheng,Maccarone,M,40000,1998-03-26
471584,Volkmar,Ranon,M,60526,1997-10-16
471517,Arnd,Siochi,M,58296,1995-06-17
471589,Jiong,Vuskovic,M,40000,1992-01-05
471606,Masadi,Kropp,M,40000,1989-09-08
471622,Baziley,Rothenberg,M,40000,1992-12-24
471529,Munir,Aloia,M,76906,1996-05-09
471631,Mingsen,Ibel,M,40418,1986-07-31
471633,Kyoichi,Jervis,M,82545,1986-08-30
471637,Jaihie,Butner,M,40000,2000-12-21
471540,Odoardo,Baca,M,48131,1989-01-10
471646,Leandro,Unni,M,40000,1988-10-30
471647,Zhiwei,Puppe,F,40000,1992-10-20
471545,Kwangyoen,Guting,M,40000,2000-12-19
471664,Breannda,Bharadwaj,M,50014,1997-08-05
471546,Cedric,Picht,F,81918,1987-07-05
471549,Alejandro,Ramsak,M,40000,1996-03-09
471678,Babette,Koshiba,M,54882,1986-02-07
471679,Suzette,Bazelow,M,86579,1993-02-26
471550,Sadegh,Fujisaki,M,63194,1987-08-22
471683,Christ,Yetto,F,69403,1997-11-29
471747,Tadahiro,Krider,M,40000,1987-09-26
471707,Ramachenga,Serra,M,59356,1997-05-19
471708,Nagui,Candan,M,40000,1989-01-25
471710,Soenke,Junot,F,40000,1989-06-27
471715,Pasqua,Schusler,M,51513,1988-10-26
471716,Yuichiro,Billingsley,M,40000,1993-11-07
471719,Basant,Gerteisen,M,88981,1989-06-05
471726,Xiadong,Hashii,M,48118,2000-10-09
471728,Tadahiko,Heystek,M,40000,1987-07-05
471748,Mayumi,Picel,M,40000,1992-07-12
471753,Arlette,Pero,M,47911,1990-07-31
471764,Gao,Schaaf,F,58180,1991-02-18
471766,Tadanori,Miake,M,56048,1994-10-01
471768,Rutger,Cannard,M,40000,2000-01-25
471773,Conrado,Demri,M,43710,1987-12-31
471929,Kristen,Bale,F,66719,2000-12-23
471782,Alexius,Strehl,M,40000,1986-10-10
471942,Heekeun,Hardjono,F,59805,1987-06-23
471943,Alselm,Pleszkun,F,53569,1990-05-28
471948,Debaprosad,Perng,M,70174,1986-04-04
471790,Charmane,Asrin,M,63830,1988-02-09
471960,Junichi,Cooley,M,48564,1991-07-15
471962,Joydip,Bach,F,60530,1993-12-03
471964,Janche,Leaver,F,81581,1987-03-12
471799,Heather,Flanders,M,41935,1986-10-10
471970,Lalit,Demos,F,40000,1995-06-29
471975,Otilia,Zschoche,F,49784,1986-08-11
471976,Torsten,Henseler,F,47988,1989-10-01
471985,Mana,Ushiama,M,52535,1997-07-01
471986,Mads,Ranst,M,46126,2000-10-29
471989,Tomokazu,Kadhim,M,40000,1986-11-29
471991,Janche,Farrag,F,40000,1998-05-21
472008,Fen,Salvesen,F,50624,1991-02-08
472009,Kotesh,Basart,F,40718,1990-05-03
472012,Evgueni,Kavraki,F,40000,1988-10-21
472020,Leszek,Litzler,F,57494,1987-01-12
472021,Marsha,Wielonsky,M,79529,1988-06-24
472022,Somnath,Bennis,M,40000,1986-10-25
472026,Ronghao,Savasere,M,40059,1986-08-05
472038,Garnet,Thombley,M,57603,1986-04-29
472047,Florian,Beutelspacher,F,61117,2000-04-01
472064,Temple,Litecky,M,48945,1986-03-16
472066,Hugo,Schurmann,F,54234,1986-03-24
472096,Lubomir,Ernst,F,40000,1988-06-30
472108,Yechiam,Yoshizawa,M,40000,1988-10-02
472116,Jaroslava,Azevdeo,M,48848,1986-04-05
472121,Jenwei,Serra,M,61622,1987-12-08
472130,Leucio,Biran,M,67996,1987-01-26
472133,Nathan,Boreale,M,44737,1988-03-20
472149,Sverrir,Luck,M,56745,2000-12-21
472159,Vasilii,Ashish,M,40000,1995-11-24
472172,Janalee,Dengi,F,40000,1990-08-18
472186,Dung,Janetzko,M,83339,1993-03-21
472192,Padma,Wrigley,M,40000,1987-09-09
472194,Bokyung,Zultner,F,40000,1999-09-13
472203,Deborah,Brendel,M,55586,1986-03-15
472209,Kasturi,Thambidurai,F,47458,1989-06-17
472221,Takahiro,Naumovich,M,40000,1987-02-03
472223,Hidde,Birke,M,40000,1987-03-02
471800,Guttorm,Diderrich,M,63471,1986-08-12
472234,Kensyu,Lunt,F,40000,1986-07-10
471809,Moty,Paciorek,F,40000,1999-08-26
472250,Roded,Maierhofer,M,45767,1989-11-03
472255,Marlo,Krohn,M,55996,1992-10-20
471814,Saeed,Keustermans,M,40000,1997-09-16
472268,Satoru,Lemarechal,M,71138,1988-04-20
471815,Adas,Sidje,M,45408,1992-01-18
471833,Tuval,Merlo,F,40000,1996-01-19
472282,Takahira,Chachaty,M,55040,1988-08-29
471839,Christoph,Honiden,M,58452,1986-07-10
471849,Jaihie,Benner,M,56006,1989-05-30
472303,Kiam,Schmiedel,M,40000,1994-10-08
472307,Rance,Burnard,F,40000,1988-10-28
472309,Arunas,Chimia,M,67685,1988-06-28
471858,Chinya,Ruther,M,40000,1987-11-06
472310,Sashi,Dulin,M,40000,1992-05-14
471861,Morris,Orlowski,F,40000,1987-09-04
472335,Zeljko,Jansen,M,40000,1988-10-04
471867,Zhensheng,Katalagarianos,M,40000,1989-07-18
472340,Gaurav,Jonsson,M,40000,1986-08-07
471870,Tze,Seiwald,M,40000,1988-11-09
472349,Zeljko,Ouhyoung,M,56883,1986-07-23
471887,Volkmar,Renear,M,60460,2000-12-11
472366,Aral,Rattan,M,47944,1987-07-20
472375,Ranan,Weedon,M,40000,1987-01-15
471899,Eran,Molberg,F,40000,1992-11-21
472381,Yucel,Maraist,M,63129,1988-09-05
472391,Mohammed,Simmel,M,40000,1986-03-25
472392,Uzi,Masada,M,51604,1989-03-23
471904,Youssef,Brender,M,69249,1989-07-06
472399,Heping,Falck,M,58142,1998-11-28
472402,Susanna,Rande,F,67674,1989-06-18
472403,Leah,Woycyznski,M,40000,1989-09-14
471921,Claude,Mikschl,M,40000,1987-02-26
472411,Tianruo,Veldwijk,M,40000,1992-09-25
472412,Zine,Eiter,M,51447,1989-04-01
472423,Claude,Itzfeldt,F,40000,1995-09-22
472426,Baocai,Markovitch,M,49903,1991-06-03
472429,Gully,Cyre,M,40000,1988-11-13
472485,Tetsushi,Farrar,F,57065,1992-09-07
472459,Emdad,Peternell,M,51482,1996-07-23
472496,Satosi,Marakhovsky,F,40000,1987-12-19
472504,Nobuyoshi,Riefers,F,52285,1990-06-07
472509,Jaroslava,Bolotov,F,54390,1989-01-30
472512,Mayuri,Edelhoff,M,40000,1987-04-10
472513,Sanjoy,Birta,M,63980,1986-06-23
472678,Mitsuyuki,Gruenwald,F,40000,1986-12-04
472518,Mong,Swift,M,63556,1996-10-26
472681,Richara,Kilgore,M,40000,1988-03-31
472686,Prasadram,Oxman,M,40000,1988-03-12
472565,Qunsheng,Henders,F,54016,1998-01-27
472692,IEEE,Danecki,M,57974,1995-03-03
472701,Jiann,Isaac,M,61719,1988-08-07
472705,Chaoyi,Gimarc,M,50102,1990-02-08
472706,Kerryn,Morrin,F,81887,1991-05-11
472708,Kokou,Streit,F,67718,1988-07-10
472709,Anestis,Majewski,M,86225,1998-09-23
472719,Arunas,Lammel,F,40000,2000-11-11
472720,Gal,Sudbeck,F,40000,1998-05-18
472723,Arvind,Kowalchuk,F,83805,1986-07-04
472735,Zejun,Miyakawa,M,40000,1986-09-12
472736,Franziska,Silva,M,40000,1989-12-19
472574,Mingdong,Stassinopoulos,F,40000,1987-06-05
472740,Mong,Demian,F,51980,1999-05-07
472743,Lunjin,Zweizig,F,58928,1992-03-05
472748,Malu,Denny,M,63047,1986-12-24
472588,Mary,Rosti,M,48814,1989-04-14
472764,Boalin,Emden,M,53608,1986-08-04
472591,Eckart,Bondorf,F,40000,1994-04-26
472781,Huan,Hasham,M,40000,1989-08-14
472598,Xuejun,Levasseur,M,58253,1990-07-25
472795,Teiji,Knightly,M,40000,1989-08-15
472797,Behnaam,Griswold,F,44059,1987-09-03
472611,Susanne,Malinowski,M,56985,1986-09-06
472808,Duangkaew,Landherr,M,49219,1986-02-11
472622,Kensei,Bage,M,55812,1989-12-15
472829,Baziley,Highland,F,58881,1993-09-12
472834,Giordano,Lanphier,M,40000,1992-04-23
472633,Rosalyn,Picaronny,F,69994,1987-12-07
472635,Jixiang,Tagansky,M,40000,1990-06-11
472640,Khun,Kobara,M,40000,1987-01-11
472644,Toney,Gecseg,M,50783,1986-08-21
472853,Gila,Limongiello,M,62615,1989-06-30
472857,Xiaoqiang,Aseltine,M,69772,1986-07-19
472650,Theirry,Ratnakar,M,79905,2001-01-20
472867,Zito,Bondorf,M,52347,1999-11-23
472657,Ingemar,Shumilov,M,59683,1987-09-06
472665,Rajmohan,Lueh,M,48985,1989-05-31
472900,Shahaf,Copas,M,44722,1988-03-11
473038,Radhika,Furudate,F,40000,1993-01-30
472907,Sanjit,Chepyzhov,M,53328,1988-05-24
472914,Weidon,Lorho,F,60135,1988-01-20
472920,Shuichi,Cronin,M,40000,1993-02-18
472925,Fusako,Prampolini,F,44130,1989-12-12
472931,Hsiangchu,Vandervoorde,M,40000,1988-04-17
473049,Arie,Lyonns,M,40000,1988-08-09
472939,Naraig,Dalton,M,71145,1990-04-29
473076,Shaowei,Chelton,M,65285,1997-03-08
472957,Guiseppe,Brookman,M,55652,1998-03-12
472959,Mingdong,Leslie,F,68535,2000-12-03
472964,Shigeo,Beznosov,M,57575,1987-07-27
472977,Hauke,Peot,M,40000,1988-12-26
472978,Vishu,Zschoche,M,45702,1988-02-18
472981,Nikolaos,Lally,M,52882,1992-01-03
472984,Achilleas,Molberg,M,40000,1987-02-07
472985,Khun,Lieblein,M,43142,1986-05-11
472990,Kyoichi,Hitomi,M,72260,1987-10-13
473015,Filipe,Ranst,F,40000,1986-02-18
473021,Akemi,Attimonelli,M,43233,1997-10-01
473224,Arup,Crabtree,M,40000,1992-10-21
473232,Jagoda,Baez,F,73490,1999-01-07
473275,Leaf,Janetzko,F,63011,1995-08-16
473287,Odysseas,Bednarek,M,40000,1991-05-07
473307,Marla,Warwick,M,40000,1989-12-12
473314,Hironobu,Ruemmler,M,56673,1988-05-21
473318,Khalil,Underwood,F,47749,1988-12-10
473322,Pantung,Lodder,M,56100,1992-02-02
473329,Rajmohan,Chaudhury,M,53338,1988-04-04
473330,Naraig,Perfilyeva,M,45214,1987-12-09
473078,Feiyu,Bernatsky,M,47506,1998-01-05
473350,Maia,Hammerschmidt,F,40000,1986-07-30
473100,Falguni,Speer,F,64632,1987-02-14
473357,Weidon,Auyong,M,66182,1987-04-15
473365,Luisa,Eterovic,F,42184,2001-01-20
473370,Takushi,Zwicker,F,40000,1989-08-11
473377,Mrinalini,Zumaque,M,43127,2000-03-13
473379,Avishai,Callaway,F,51201,1987-02-19
473113,Toshimitsu,Angelov,F,65883,1990-12-07
473398,Vojin,Ouhyoung,M,40000,2000-09-04
473116,Sadun,Bultermann,F,91719,1986-05-25
473128,Weijing,Dredge,M,59089,1996-11-13
473134,Navid,Perz,F,47106,1997-08-22
473411,Piyush,Leaver,M,56934,1989-08-14
473140,Jiakeng,Rosti,M,54707,1988-09-04
473160,Fuqing,Rosay,M,40000,2000-03-10
473445,Koldo,Janetzko,F,81479,1989-05-07
473454,Yonghoan,Masaki,M,84849,1986-07-30
473455,Shawna,Fabrizio,F,69202,1989-01-21
473166,Masamitsu,Erde,M,75890,2000-04-21
473469,Subhrajyoti,Bhattacharjee,F,52781,1994-08-12
473471,Stabislas,Basawa,M,64018,1987-01-06
473178,Mototsugu,Verhoeff,M,69341,1989-01-29
473475,Dinkar,Moffat,M,64156,1986-04-05
473477,Giap,Lindqvist,F,40348,1997-09-30
473492,Doohun,Vuskovic,M,76218,1998-04-29
473184,Patricio,Slutz,M,40000,1988-08-28
473502,Satyanarayana,Fontet,M,40000,1988-02-24
473186,Jiann,Tagansky,M,43810,1989-12-06
473200,Kerhong,Famili,M,40000,1988-05-10
473514,Valeri,Kawashimo,M,45955,1986-12-02
473519,Douadi,Sifakis,F,40000,2000-02-01
473521,Malu,Katalagarianos,F,48978,1988-10-25
473202,Sadun,Benzmuller,F,40000,1987-12-26
473530,Chenye,Schrift,M,50977,1988-12-09
473214,Miomir,Validov,F,40000,2000-12-21
473560,Subir,Ouhyoung,F,40000,1990-02-22
473215,Keung,Ritzmann,M,40000,1986-04-02
473564,Serge,Basagni,M,45544,1987-05-21
473593,Marla,Esteva,M,57448,1986-12-08
473577,Bodo,Vesna,M,56777,1988-11-25
473579,Srinidhi,Champarnaud,F,41051,1987-10-21
473585,Doowon,Ushiama,F,47099,1999-12-18
473599,Gennady,Rissanen,F,88945,1989-06-30
473605,Nectarios,Monarch,M,57686,1987-05-07
473776,Aemilian,Demir,M,57775,1997-06-02
473619,Goo,Doering,F,58888,1989-02-22
473779,Qingxiang,Verspoor,M,63730,1989-02-22
473783,Steve,Marchegay,M,76998,2000-12-02
473644,Ortrun,Makrucki,M,42702,1987-06-10
473800,Herb,Lakshmanan,M,77852,1996-10-31
473801,Rosine,Manderick,M,50675,1988-09-11
473804,Gopalakrishnan,Baba,M,60638,1993-03-25
473805,Shunichi,Hoogerwoord,M,68665,1989-09-11
473806,Suebskul,Janocha,M,62089,1990-07-03
473808,Mitsuyuki,Wissmann,M,52327,1989-05-27
473812,Khue,Levergood,F,79856,1996-05-27
473822,Gina,Chaudhury,M,40000,1988-02-26
473825,Renny,Luke,M,59655,1989-05-10
473645,Richard,Lichtner,F,40000,1987-12-14
473659,Eishiro,Antonisse,M,41113,1992-08-07
473834,Kish,Zobel,F,63378,1988-10-24
473845,Munehiko,Lung,F,40000,1995-01-14
473848,Magdalena,Butner,F,40000,1989-02-19
473669,Maya,Doering,M,62014,1986-05-03
473857,Vesna,Tetzlaff,F,40000,1989-01-01
473688,Valeri,Auyong,M,53042,1995-09-10
473897,Seongbae,Rattan,F,60857,1999-03-17
473690,Zhanqiu,Junot,F,40000,1999-08-07
473899,Yucai,Badache,F,40000,1996-06-20
473903,Stella,Sichman,M,105398,1989-01-15
473701,Richard,Angel,M,40000,1986-04-03
473911,Kwangyoen,Coorg,M,48857,1988-10-28
473913,Sanjay,Munro,F,44286,1994-04-03
473916,Leaf,Uludag,M,66715,1988-03-30
473919,Achilleas,Scallan,M,40000,1988-07-03
473715,Kwangho,Bultermann,M,63851,1994-11-29
473921,Pragnesh,Kamber,M,43193,1996-11-24
473944,Kazuhiko,Rahier,M,73953,1996-09-24
473718,Noritoshi,Luff,M,56997,1991-05-07
473947,Van,Alencar,M,48552,1989-11-10
473719,Bader,Mattern,M,62493,1991-07-27
473953,Janche,Heystek,M,73707,2000-08-20
473954,Kristin,Bugrara,F,74152,1999-09-19
473740,Yaghout,Gladwell,F,40000,1996-11-09
473741,Miomir,Chepyzhov,M,51978,1997-07-03
473964,Sanjeeva,Hempstead,F,51423,1988-07-09
473757,Xuejia,Bamford,M,65191,1986-10-25
473975,Nagui,Yoshizawa,F,40000,1987-09-25
474154,Jackson,Taneja,M,43259,1986-05-29
474022,Hironoby,Llado,F,40000,1990-01-03
474158,Jongsuk,Heijenga,M,40000,1989-02-28
474063,Seongbin,Wilfing,F,40000,1992-10-28
474168,Ulises,Bala,M,40000,1993-09-04
474073,Nishit,Vigier,M,88267,1993-01-02
474076,Masoud,Pusterhofer,M,40000,1992-08-08
474173,Xiahua,Slaats,F,40000,1987-07-09
474086,Florian,Peroz,M,68706,1998-02-03
474176,Shimshon,Azuma,F,87350,1986-07-02
474183,Padma,Garnick,M,74177,1995-03-17
474193,Phillip,Speckmann,F,40678,1993-10-30
474124,Magy,Koblick,M,40000,2000-04-15
474194,Ult,Iisaka,M,46451,1995-06-22
474131,Shridhar,Riexinger,M,40000,1992-04-13
474200,Masako,Sabnani,F,96922,1987-10-06
474138,Yagil,Cairo,F,40000,1989-02-09
474209,Charmane,Masand,F,44400,1992-01-22
474220,Vishwani,Munawer,M,68222,1987-12-27
474221,Bojan,Heuser,M,40888,1988-02-27
474232,Masamitsu,Jahnichen,F,40000,1997-06-26
474344,Feixiong,Imataki,F,40000,1999-06-22
474254,Rosine,Munck,F,69686,1993-01-05
474353,Kannan,Zizka,F,40000,1995-06-27
474370,Susanna,Chelton,M,40000,1997-09-17
474376,Jovan,Bage,M,46646,1987-07-24
474386,Collette,Ohori,M,44880,1994-07-23
474388,Shooichi,Bach,F,64476,1994-04-14
474400,Herb,Ushiama,F,88820,1988-10-26
474410,Souichi,Potthoff,F,41590,2000-12-03
474421,Lech,McAlpine,F,43866,1988-03-07
474439,Genta,Bauknecht,F,40000,1992-10-17
474447,Taizo,Fiutem,F,40000,1997-04-10
474453,Zhenbing,Poujol,M,53962,1995-02-18
474260,Willard,Pellegrinelli,M,53202,1989-07-07
474474,Kazuhira,Lammel,M,71395,1994-03-17
474480,Shuji,Bisiani,F,77079,1986-07-27
474276,Kazunori,Randt,F,47099,1991-05-05
474490,Stafford,Koshiba,M,40000,1988-12-29
474505,Percy,Schaft,F,40000,1986-06-30
474290,Fei,Zhiwei,F,46804,1995-05-07
474303,Marco,Hockney,M,63290,1988-05-21
474519,Paloma,Kawashima,M,53107,1989-11-13
474324,Jackson,Ariola,M,48827,1989-01-18
474527,Tsz,Delgrange,F,53882,1989-12-04
474528,Billie,Georg,F,64445,1992-12-04
474710,Hirochika,Roison,M,40000,1986-09-21
474556,Duri,Hartvigsen,M,75850,1995-10-29
474569,Paraskevi,Nyanchama,M,92009,1996-07-17
474577,Manohar,Plump,M,71858,1988-12-19
474580,Elvia,Grabner,M,63831,1987-10-31
474586,Masamitsu,Wrigley,F,78998,1989-03-04
474725,Mayuko,Copas,F,59028,1987-12-23
474619,Douadi,Lieberherr,M,40000,1986-10-22
474728,Kousuke,Fandrianto,F,96736,1991-11-18
474735,Kendra,Peir,F,40000,1994-01-01
474636,Cristinel,Farrel,M,65401,1989-01-09
474641,Xinan,Nastansky,M,66490,1988-02-06
474646,Nikolaos,Cannane,F,40000,1987-12-13
474739,Vitali,Pargas,M,40000,1988-07-10
474654,Rayond,Schach,M,40000,1995-05-30
474657,Bodo,Rothe,M,71696,1987-01-16
474755,Christ,Varker,M,40000,2000-01-19
474787,Jaideep,Molenaar,F,40000,1994-06-19
474684,Chinhyun,Klyachko,M,122726,2000-02-10
474690,Tristan,Rosin,F,50210,1988-09-27
474697,Jenwei,Collette,M,40000,1995-12-20
474797,Nitsan,Talmor,M,51279,1988-03-07
474798,Chiranjit,Gide,M,75940,1987-02-28
474895,Michaela,Hertweck,M,46350,1998-05-10
474898,Xiaoheng,Marletta,M,40000,1989-04-27
474801,Aleksandar,Slaats,M,40000,1995-09-12
474813,Gladys,Dusink,F,40000,1988-06-18
474912,Nirmal,Lemarechal,M,86397,1989-09-22
474913,Piyawadee,Oehlmann,M,57599,1989-04-04
474921,Aimee,Baak,F,46090,1990-09-02
474818,Narain,Ghemri,M,41418,1988-10-30
474837,Chenyi,Schaaf,M,40000,1987-04-28
474943,Kazuhiko,Pileggi,M,70902,1997-03-26
474948,Gil,Stentiford,M,80375,1994-09-09
474950,Lijia,Cannane,M,40000,1999-09-04
474851,Tomoyuki,Gerlach,M,51018,1994-04-26
474980,Achilleas,Rindone,M,42091,1988-09-12
474981,Baoqiu,Danner,M,49225,1987-05-05
474859,Sibyl,Matzen,M,40000,1990-06-17
474990,Ewing,Fioravanti,M,46668,1986-09-05
474996,Saeed,Gelosh,F,40000,2000-06-04
474862,Youpyo,Chinin,M,83287,1989-09-10
475001,Heather,Chaudhuri,M,40000,2000-03-18
475003,Branimir,Miara,M,88287,1989-08-10
474872,Elvis,Emden,M,60623,1994-09-26
475009,Aral,Takkinen,F,40000,1994-06-09
475013,Zdislav,Marciano,F,40000,1988-07-26
475016,Takahira,Douceur,F,40584,1989-05-01
474883,Kwangyoen,Stasinski,F,40000,1986-09-12
475037,Shaowei,Hasenauer,M,40000,1989-04-13
475071,Chinho,Assaf,M,40000,1988-06-05
475039,Kotesh,Ertl,F,40000,1988-06-14
475051,Ulises,Vitiello,F,58191,1989-10-20
475054,Dipankar,Buescher,F,59913,1987-05-15
475072,Aluzio,Benzaken,M,56991,1989-06-08
475077,Claude,Ouhyoung,F,47175,1991-12-06
475082,Elvia,Flexer,M,59957,1991-01-09
475089,Sasan,Haraldson,M,46884,1986-02-14
475093,Almudena,Streit,M,40000,1987-01-15
475259,Zhensheng,Radivojevic,M,40417,1989-01-15
475265,Fan,Simkin,M,41475,1987-03-08
475266,Rance,Engelmann,M,64128,1986-10-25
475097,Marek,Koblick,M,71013,1987-04-24
475269,Rance,Cullers,F,59523,1987-01-02
475125,Martial,Dredge,M,40000,1996-05-27
475283,Sarita,Cherinka,M,40000,1986-11-04
475284,Dzung,Roohalamini,F,67997,1986-03-29
475299,Luigi,Cincotta,F,71059,1990-03-25
475300,Jongsuk,Schaar,M,40636,1989-06-03
475304,Shushma,Rajaraman,M,48342,1989-09-28
475140,Shigeu,Jayawardene,M,40000,2000-08-07
475327,Arve,Sommer,M,40000,1998-06-18
475148,Srinidhi,Pero,F,40000,1994-05-19
475334,Dietrich,Hiltgen,F,55534,1986-04-07
475338,Oscal,Desikan,M,59096,1987-09-15
475167,Younwoo,Baja,M,44379,1986-03-09
475348,Kazunori,Merkl,F,56863,1998-10-05
475351,Barna,Garigliano,M,40000,1996-02-29
475358,Ramachenga,Ebeling,M,40738,1986-11-14
475367,Premal,Caine,M,62117,1998-12-01
475181,Ebbe,Terwilliger,F,52673,1998-10-10
475371,Gay,Cappello,F,43161,1999-05-02
475377,Xinyu,Dayana,F,48367,1995-02-28
475383,Visit,Isard,M,40000,1999-08-12
475384,Kiyokazu,Domenig,M,63315,1989-06-01
475385,Yunming,Anger,F,40000,1997-04-27
475389,Kazuhisa,Nations,M,40000,1989-08-05
475190,Yuqun,Figueira,M,42135,1989-02-07
475394,Gully,Ramaiah,F,40000,1987-07-09
475403,Freyja,Otillio,M,41946,1992-06-05
475205,Maris,Rusterholz,M,40000,1989-02-05
475426,Vidya,Eugenio,M,42708,1989-07-01
475218,Basant,Muhling,M,59562,1987-11-16
475436,Kirk,Cummings,M,56046,1987-01-09
475221,Yuqun,Rassart,M,65150,1996-05-09
475226,Yoshimitsu,Majewski,M,75644,2000-04-14
475441,Bernardo,Lorcy,M,40044,1999-06-29
475229,Shim,Pero,M,40000,1989-11-24
475448,Ingemar,Lorys,M,93307,1994-06-23
475240,Yurij,Babu,F,48552,1992-05-15
475462,Bikash,Marquardt,M,67857,1988-09-30
475463,Kendra,Kawashima,M,40000,1988-04-08
475468,Shigeu,Improta,F,40000,1987-03-28
475241,Mayuri,Garnick,M,46477,1987-02-17
475475,Baruch,Lichtner,M,56172,1987-05-11
475632,Mohamadou,Angiulli,M,53124,1989-12-04
475477,Guozhong,Dratva,M,43005,1998-08-03
475483,Moto,Baalen,M,46988,1989-09-07
